event_date,kota_administrasi,kecamatan,kelurahan,tahun,bulan,flood_event,duration_days,water_min_cm,water_max_cm,water_mean_cm,jumlah_tempat_pengungsian,jumlah_luka_ringan,jumlah_luka_berat,jumlah_meninggal,severity
2020-01-01,Jakarta Barat,Kembangan,Joglo,2020,1,1,0.0,31.0,150.0,90.5,0.0,0.0,0.0,0.0,0.1312
2020-01-01,Jakarta Barat,Kembangan,Kembangan Selatan,2020,1,1,0.0,31.0,120.0,75.5,0.0,710.0,0.0,0.0,0.105
2020-01-27,Jakarta Barat,Kembangan,Kembangan Selatan,2020,1,1,0.0,31.0,120.0,75.5,0.0,710.0,0.0,0.0,0.105
2020-01-01,Jakarta Barat,Kembangan,Kembangan Utara,2020,1,1,0.0,30.0,90.0,60.0,0.0,961.0,0.0,0.0,0.0788
2020-01-18,Jakarta Barat,Kembangan,Kembangan Utara,2020,1,1,0.0,30.0,90.0,60.0,0.0,961.0,0.0,0.0,0.0788
2020-01-01,Jakarta Barat,Kembangan,Meruya Selatan,2020,1,1,0.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.07
2020-01-01,Jakarta Barat,Kembangan,Meruya Utara,2020,1,1,0.0,31.0,70.0,50.5,0.0,0.0,0.0,0.0,0.0612
2020-01-01,Jakarta Barat,Kembangan,Srengseng,2020,1,1,0.0,71.0,150.0,110.5,0.0,15.0,0.0,0.0,0.1312
2020-01-01,Jakarta Barat,Palmerah,Jati Pulo,2020,1,1,0.0,10.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0262
2020-01-18,Jakarta Barat,Palmerah,Jati Pulo,2020,1,1,0.0,10.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0262
2020-01-01,Jakarta Barat,Palmerah,Kemanggisan,2020,1,1,0.0,31.0,150.0,90.5,0.0,0.0,0.0,0.0,0.1312
2020-01-18,Jakarta Barat,Palmerah,Kemanggisan,2020,1,1,0.0,31.0,150.0,90.5,0.0,0.0,0.0,0.0,0.1312
2020-01-01,Jakarta Barat,Palmerah,Kota Bambu Selatan,2020,1,1,0.0,31.0,150.0,90.5,0.0,0.0,0.0,0.0,0.1312
2020-01-01,Jakarta Barat,Palmerah,Kota Bambu Utara,2020,1,1,0.0,10.0,70.0,40.0,0.0,0.0,0.0,0.0,0.0612
2020-01-18,Jakarta Barat,Palmerah,Kota Bambu Utara,2020,1,1,0.0,10.0,70.0,40.0,0.0,0.0,0.0,0.0,0.0612
2020-01-01,Jakarta Barat,Palmerah,Palmerah,2020,1,1,1.0,31.0,70.0,50.5,0.0,0.0,0.0,0.0,0.0791
2020-01-18,Jakarta Barat,Palmerah,Palmerah,2020,1,1,1.0,31.0,70.0,50.5,0.0,0.0,0.0,0.0,0.0791
2020-01-01,Jakarta Barat,Palmerah,Slipi,2020,1,1,0.0,31.0,70.0,50.5,0.0,0.0,0.0,0.0,0.0612
2020-01-01,Jakarta Selatan,Cilandak,Cilandak Barat,2020,1,1,0.0,71.0,180.0,125.5,0.0,300.0,0.0,0.0,0.1575
2020-01-01,Jakarta Selatan,Cilandak,Cipete Selatan,2020,1,1,0.0,10.0,30.0,20.0,0.0,65.0,0.0,0.0,0.0262
2020-01-01,Jakarta Selatan,Cilandak,Lebak Bulus,2020,1,1,0.0,31.0,70.0,50.5,0.0,91.0,0.0,0.0,0.0612
2020-01-24,Jakarta Selatan,Cilandak,Lebak Bulus,2020,1,1,0.0,31.0,70.0,50.5,0.0,91.0,0.0,0.0,0.0612
2020-01-26,Jakarta Selatan,Cilandak,Lebak Bulus,2020,1,1,0.0,31.0,70.0,50.5,0.0,91.0,0.0,0.0,0.0612
2020-01-01,Jakarta Selatan,Cilandak,Pondok Labu,2020,1,1,0.0,31.0,70.0,50.5,0.0,134.0,0.0,0.0,0.0612
2020-01-26,Jakarta Selatan,Cilandak,Pondok Labu,2020,1,1,0.0,31.0,70.0,50.5,0.0,134.0,0.0,0.0,0.0612
2020-01-01,Jakarta Selatan,Jagakarsa,Jagakarsa,2020,1,1,0.0,31.0,70.0,50.5,0.0,235.0,0.0,0.0,0.0612
2020-01-01,Jakarta Selatan,Jagakarsa,Tanjung Barat,2020,1,1,0.0,31.0,70.0,50.5,0.0,0.0,0.0,0.0,0.0612
2020-01-01,Jakarta Selatan,Jagakarsa,Ciganjur,2020,1,1,0.0,30.0,100.0,65.0,0.0,150.0,0.0,0.0,0.0875
2020-01-01,Jakarta Selatan,Jagakarsa,Srengseng Sawah,2020,1,1,0.0,10.0,30.0,20.0,0.0,372.0,0.0,0.0,0.0262
2020-01-01,Jakarta Selatan,Jagakarsa,Lenteng Agung,2020,1,1,0.0,10.0,30.0,20.0,0.0,507.0,0.0,0.0,0.0262
2020-01-01,Jakarta Selatan,Jagakarsa,Cipedak,2020,1,1,0.0,10.0,30.0,20.0,0.0,175.0,0.0,0.0,0.0262
2020-01-01,Jakarta Selatan,Kebayoran Baru,Gunung,2020,1,1,0.0,71.0,150.0,110.5,0.0,40.0,0.0,0.0,0.1312
2020-01-01,Jakarta Selatan,Kebayoran Baru,Kramat Pela,2020,1,1,0.0,71.0,150.0,110.5,0.0,52.0,0.0,0.0,0.1312
2020-01-18,Jakarta Selatan,Kebayoran Baru,Kramat Pela,2020,1,1,0.0,71.0,150.0,110.5,0.0,52.0,0.0,0.0,0.1312
2020-01-01,Jakarta Selatan,Kebayoran Baru,Petogogan,2020,1,1,0.0,71.0,150.0,110.5,0.0,0.0,0.0,0.0,0.1312
2020-01-18,Jakarta Selatan,Kebayoran Baru,Petogogan,2020,1,1,0.0,71.0,150.0,110.5,0.0,0.0,0.0,0.0,0.1312
2020-01-01,Jakarta Selatan,Kebayoran Baru,Pulo,2020,1,1,0.0,30.0,150.0,90.0,0.0,16.0,0.0,0.0,0.1312
2020-01-01,Jakarta Selatan,Kebayoran Baru,Rawa Barat,2020,1,1,0.0,71.0,150.0,110.5,0.0,99.0,0.0,0.0,0.1312
2020-01-01,Jakarta Selatan,Kebayoran Baru,Cipete Utara,2020,1,1,0.0,10.0,70.0,40.0,0.0,231.0,0.0,0.0,0.0612
2020-01-01,Jakarta Selatan,Kebayoran Lama,Cipulir,2020,1,1,0.0,30.0,150.0,90.0,0.0,675.0,0.0,0.0,0.1312
2020-01-01,Jakarta Selatan,Kebayoran Lama,Grogol Selatan,2020,1,1,0.0,31.0,70.0,50.5,0.0,250.0,0.0,0.0,0.0612
2020-01-18,Jakarta Selatan,Kebayoran Lama,Grogol Selatan,2020,1,1,0.0,31.0,70.0,50.5,0.0,250.0,0.0,0.0,0.0612
2020-01-01,Jakarta Selatan,Kebayoran Lama,Grogol Utara,2020,1,1,0.0,20.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0525
2020-01-18,Jakarta Selatan,Kebayoran Lama,Grogol Utara,2020,1,1,0.0,20.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0525
2020-01-01,Jakarta Selatan,Kebayoran Lama,Kebayoran Lama Selatan,2020,1,1,0.0,71.0,150.0,110.5,0.0,55.0,0.0,0.0,0.1312
2020-01-01,Jakarta Selatan,Kebayoran Lama,Kebayoran Lama Utara,2020,1,1,0.0,31.0,70.0,50.5,0.0,700.0,0.0,0.0,0.0612
2020-01-01,Jakarta Selatan,Kebayoran Lama,Pondok Pinang,2020,1,1,0.0,31.0,150.0,90.5,0.0,962.0,0.0,0.0,0.1312
2020-01-01,Jakarta Selatan,Mampang Prapatan,Bangka,2020,1,1,0.0,31.0,150.0,90.5,0.0,1041.0,0.0,0.0,0.1312
2020-01-01,Jakarta Selatan,Mampang Prapatan,Kuningan Barat,2020,1,1,0.0,71.0,150.0,110.5,0.0,816.0,0.0,0.0,0.1312
2020-01-01,Jakarta Selatan,Mampang Prapatan,Mampang Prapatan,2020,1,1,0.0,31.0,150.0,90.5,0.0,797.0,0.0,0.0,0.1312
2020-01-01,Jakarta Selatan,Mampang Prapatan,Pela Mampang,2020,1,1,0.0,10.0,150.0,80.0,0.0,1099.0,0.0,0.0,0.1312
2020-01-01,Jakarta Selatan,Mampang Prapatan,Tegal Parang,2020,1,1,0.0,31.0,150.0,90.5,0.0,1058.0,0.0,0.0,0.1312
2020-01-01,Jakarta Selatan,Pancoran,Cikoko,2020,1,1,0.0,71.0,150.0,110.5,0.0,147.0,0.0,0.0,0.1312
2020-01-01,Jakarta Selatan,Pancoran,Kalibata,2020,1,1,0.0,31.0,200.0,115.5,0.0,3615.0,0.0,0.0,0.175
2020-01-01,Jakarta Selatan,Pancoran,Pancoran,2020,1,1,0.0,10.0,30.0,20.0,0.0,335.0,0.0,0.0,0.0262
2020-01-01,Jakarta Selatan,Pancoran,Pengadegan,2020,1,1,0.0,71.0,200.0,135.5,0.0,1540.0,0.0,0.0,0.175
2020-01-09,Jakarta Selatan,Pancoran,Pengadegan,2020,1,1,0.0,71.0,200.0,135.5,0.0,1540.0,0.0,0.0,0.175
2020-01-01,Jakarta Selatan,Pancoran,Rawajati,2020,1,1,0.0,10.0,70.0,40.0,0.0,405.0,0.0,0.0,0.0612
2020-01-09,Jakarta Selatan,Pancoran,Rawajati,2020,1,1,0.0,10.0,70.0,40.0,0.0,405.0,0.0,0.0,0.0612
2020-01-18,Jakarta Selatan,Pancoran,Rawajati,2020,1,1,0.0,10.0,70.0,40.0,0.0,405.0,0.0,0.0,0.0612
2020-01-01,Jakarta Selatan,Pancoran,Duren Tiga,2020,1,1,0.0,10.0,30.0,20.0,0.0,345.0,0.0,0.0,0.0262
2020-01-18,Jakarta Selatan,Pancoran,Duren Tiga,2020,1,1,0.0,10.0,30.0,20.0,0.0,345.0,0.0,0.0,0.0262
2020-01-01,Jakarta Selatan,Pasar Minggu,Cilandak Timur,2020,1,1,0.0,71.0,175.0,123.0,0.0,440.0,0.0,0.0,0.1531
2020-01-01,Jakarta Selatan,Pasar Minggu,Jati Padang,2020,1,1,0.0,31.0,70.0,50.5,0.0,781.0,0.0,0.0,0.0612
2020-01-01,Jakarta Selatan,Pasar Minggu,Kebagusan,2020,1,1,0.0,120.0,120.0,120.0,0.0,185.0,0.0,0.0,0.105
2020-01-01,Jakarta Selatan,Pasar Minggu,Pejaten Timur,2020,1,1,0.0,31.0,200.0,115.5,0.0,0.0,0.0,0.0,0.175
2020-01-09,Jakarta Selatan,Pasar Minggu,Pejaten Timur,2020,1,1,0.0,31.0,200.0,115.5,0.0,0.0,0.0,0.0,0.175
2020-01-24,Jakarta Selatan,Pasar Minggu,Pejaten Barat,2020,1,1,0.0,60.0,80.0,70.0,0.0,0.0,0.0,0.0,0.07
2020-01-01,Jakarta Selatan,Pesanggrahan,Bintaro,2020,1,1,0.0,71.0,150.0,110.5,0.0,150.0,0.0,0.0,0.1312
2020-01-27,Jakarta Selatan,Pesanggrahan,Bintaro,2020,1,1,0.0,71.0,150.0,110.5,0.0,150.0,0.0,0.0,0.1312
2020-01-01,Jakarta Selatan,Pesanggrahan,Petukangan Utara,2020,1,1,0.0,71.0,150.0,110.5,0.0,240.0,0.0,0.0,0.1312
2020-01-27,Jakarta Selatan,Pesanggrahan,Petukangan Utara,2020,1,1,0.0,71.0,150.0,110.5,0.0,240.0,0.0,0.0,0.1312
2020-01-01,Jakarta Selatan,Pesanggrahan,Ulujami,2020,1,1,0.0,71.0,200.0,135.5,0.0,321.0,0.0,0.0,0.175
2020-01-18,Jakarta Selatan,Pesanggrahan,Ulujami,2020,1,1,0.0,71.0,200.0,135.5,0.0,321.0,0.0,0.0,0.175
2020-01-18,Jakarta Selatan,Pesanggrahan,Petukangan Selatan,2020,1,1,0.0,60.0,80.0,70.0,0.0,0.0,0.0,0.0,0.07
2020-01-01,Jakarta Selatan,Setiabudi,Guntur,2020,1,1,0.0,31.0,70.0,50.5,0.0,25.0,0.0,0.0,0.0612
2020-01-01,Jakarta Selatan,Setiabudi,Karet Semanggi,2020,1,1,0.0,71.0,150.0,110.5,0.0,325.0,0.0,0.0,0.1312
2020-01-01,Jakarta Selatan,Setiabudi,Kuningan Timur,2020,1,1,0.0,31.0,70.0,50.5,0.0,269.0,0.0,0.0,0.0612
2020-01-01,Jakarta Selatan,Tebet,Manggarai,2020,1,1,0.0,31.0,150.0,90.5,0.0,256.0,0.0,0.0,0.1312
2020-01-01,Jakarta Selatan,Tebet,Manggarai Selatan,2020,1,1,0.0,71.0,150.0,110.5,0.0,0.0,0.0,0.0,0.1312
2020-01-01,Jakarta Selatan,Tebet,Bukit Duri,2020,1,1,1.0,71.0,200.0,135.5,0.0,228.0,0.0,0.0,0.1929
2020-01-24,Jakarta Selatan,Tebet,Bukit Duri,2020,1,1,1.0,71.0,200.0,135.5,0.0,228.0,0.0,0.0,0.1929
2020-01-01,Jakarta Selatan,Tebet,Kebon Baru,2020,1,1,0.0,15.0,100.0,57.5,0.0,1750.0,0.0,0.0,0.0875
2020-01-01,Jakarta Timur,Cakung,Cakung Barat,2020,1,1,0.0,31.0,150.0,90.5,0.0,850.0,0.0,0.0,0.1312
2020-01-02,Jakarta Timur,Cakung,Cakung Timur,2020,1,1,0.0,10.0,70.0,40.0,0.0,658.0,0.0,0.0,0.0612
2020-01-01,Jakarta Timur,Cakung,Penggilingan,2020,1,1,0.0,10.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0262
2020-01-01,Jakarta Timur,Cakung,Rawa Terate,2020,1,1,0.0,10.0,200.0,105.0,0.0,195.0,0.0,0.0,0.175
2020-01-23,Jakarta Timur,Cakung,Rawa Terate,2020,1,1,0.0,10.0,200.0,105.0,0.0,195.0,0.0,0.0,0.175
2020-01-24,Jakarta Timur,Cakung,Rawa Terate,2020,1,1,0.0,10.0,200.0,105.0,0.0,195.0,0.0,0.0,0.175
2020-01-01,Jakarta Timur,Cakung,Ujung Menteng,2020,1,1,0.0,31.0,70.0,50.5,0.0,0.0,0.0,0.0,0.0612
2020-01-01,Jakarta Timur,Cakung,Jatinegara,2020,1,1,0.0,10.0,30.0,20.0,0.0,150.0,0.0,0.0,0.0262
2020-01-01,Jakarta Timur,Cipayung,Bambu Apus,2020,1,1,0.0,31.0,150.0,90.5,0.0,48.0,0.0,0.0,0.1312
2020-01-01,Jakarta Timur,Cipayung,Ceger,2020,1,1,0.0,31.0,70.0,50.5,0.0,80.0,0.0,0.0,0.0612
2020-01-01,Jakarta Timur,Cipayung,Cipayung,2020,1,1,0.0,31.0,150.0,90.5,0.0,0.0,0.0,0.0,0.1312
2020-01-01,Jakarta Timur,Cipayung,Lubang Buaya,2020,1,1,0.0,71.0,150.0,110.5,0.0,0.0,0.0,0.0,0.1312
2020-01-01,Jakarta Timur,Cipayung,Setu,2020,1,1,0.0,71.0,150.0,110.5,0.0,47.0,0.0,0.0,0.1312
2020-01-01,Jakarta Timur,Ciracas,Cibubur,2020,1,1,0.0,10.0,70.0,40.0,0.0,0.0,0.0,0.0,0.0612
2020-01-26,Jakarta Timur,Ciracas,Cibubur,2020,1,1,0.0,10.0,70.0,40.0,0.0,0.0,0.0,0.0,0.0612
2020-01-01,Jakarta Timur,Ciracas,Kelapa Dua Wetan,2020,1,1,0.0,10.0,150.0,80.0,0.0,0.0,0.0,0.0,0.1312
2020-01-01,Jakarta Timur,Ciracas,Rambutan,2020,1,1,0.0,31.0,200.0,115.5,0.0,65.0,0.0,0.0,0.175
2020-01-01,Jakarta Timur,Ciracas,Susukan,2020,1,1,0.0,20.0,70.0,45.0,0.0,60.0,0.0,0.0,0.0612
2020-01-01,Jakarta Timur,Duren Sawit,Klender,2020,1,1,0.0,10.0,150.0,80.0,0.0,470.0,0.0,0.0,0.1312
2020-01-01,Jakarta Timur,Duren Sawit,Malaka Jaya,2020,1,1,0.0,71.0,150.0,110.5,0.0,0.0,0.0,0.0,0.1312
2020-01-01,Jakarta Timur,Duren Sawit,Pondok Bambu,2020,1,1,1.0,31.0,150.0,90.5,0.0,274.0,0.0,0.0,0.1491
2020-01-01,Jakarta Timur,Duren Sawit,Pondok Kelapa,2020,1,1,0.0,71.0,170.0,120.5,0.0,465.0,0.0,0.0,0.1488
2020-01-01,Jakarta Timur,Duren Sawit,Pondok Kopi,2020,1,1,0.0,10.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0262
2020-01-01,Jakarta Timur,Jatinegara,Bidara Cina,2020,1,1,0.0,31.0,200.0,115.5,0.0,1579.0,0.0,0.0,0.175
2020-01-09,Jakarta Timur,Jatinegara,Bidara Cina,2020,1,1,0.0,31.0,200.0,115.5,0.0,1579.0,0.0,0.0,0.175
2020-01-01,Jakarta Timur,Jatinegara,Cipinang Besar Selatan,2020,1,1,0.0,71.0,150.0,110.5,0.0,308.0,0.0,0.0,0.1312
2020-01-01,Jakarta Timur,Jatinegara,Cipinang Muara,2020,1,1,0.0,10.0,150.0,80.0,0.0,550.0,0.0,0.0,0.1312
2020-01-01,Jakarta Timur,Jatinegara,Kampung Melayu,2020,1,1,0.0,10.0,350.0,180.0,0.0,1778.0,0.0,0.0,0.3062
2020-01-09,Jakarta Timur,Jatinegara,Kampung Melayu,2020,1,1,0.0,10.0,350.0,180.0,0.0,1778.0,0.0,0.0,0.3062
2020-01-18,Jakarta Timur,Jatinegara,Kampung Melayu,2020,1,1,0.0,10.0,350.0,180.0,0.0,1778.0,0.0,0.0,0.3062
2020-01-01,Jakarta Timur,Jatinegara,Rawa Bunga,2020,1,1,0.0,31.0,70.0,50.5,0.0,0.0,0.0,0.0,0.0612
2020-01-01,Jakarta Timur,Kramat Jati,Bale Kambang,2020,1,1,0.0,31.0,150.0,90.5,0.0,212.0,0.0,0.0,0.1312
2020-01-01,Jakarta Timur,Kramat Jati,Batu Ampar,2020,1,1,1.0,31.0,150.0,90.5,0.0,130.0,0.0,0.0,0.1491
2020-01-01,Jakarta Timur,Kramat Jati,Cawang,2020,1,1,0.0,71.0,200.0,135.5,0.0,2001.0,0.0,0.0,0.175
2020-01-18,Jakarta Timur,Kramat Jati,Cawang,2020,1,1,0.0,71.0,200.0,135.5,0.0,2001.0,0.0,0.0,0.175
2020-01-01,Jakarta Timur,Kramat Jati,Cililitan,2020,1,1,0.0,71.0,200.0,135.5,0.0,58.0,0.0,0.0,0.175
2020-01-01,Jakarta Timur,Kramat Jati,Dukuh,2020,1,1,0.0,31.0,150.0,90.5,0.0,566.0,0.0,0.0,0.1312
2020-01-26,Jakarta Timur,Kramat Jati,Dukuh,2020,1,1,0.0,31.0,150.0,90.5,0.0,566.0,0.0,0.0,0.1312
2020-01-01,Jakarta Timur,Kramat Jati,Tengah,2020,1,1,0.0,10.0,150.0,80.0,0.0,2015.0,0.0,0.0,0.1312
2020-01-01,Jakarta Timur,Kramat Jati,Kramat Jati,2020,1,1,0.0,31.0,150.0,90.5,0.0,1839.0,0.0,0.0,0.1312
2020-01-09,Jakarta Timur,Kramat Jati,Kramat Jati,2020,1,1,0.0,31.0,150.0,90.5,0.0,1839.0,0.0,0.0,0.1312
2020-01-01,Jakarta Timur,Makasar,Cipinang Melayu,2020,1,1,2.0,10.0,220.0,115.0,0.0,2738.0,0.0,0.0,0.2282
2020-01-18,Jakarta Timur,Makasar,Cipinang Melayu,2020,1,1,2.0,10.0,220.0,115.0,0.0,2738.0,0.0,0.0,0.2282
2020-01-20,Jakarta Timur,Makasar,Cipinang Melayu,2020,1,1,2.0,10.0,220.0,115.0,0.0,2738.0,0.0,0.0,0.2282
2020-01-24,Jakarta Timur,Makasar,Cipinang Melayu,2020,1,1,2.0,10.0,220.0,115.0,0.0,2738.0,0.0,0.0,0.2282
2020-01-01,Jakarta Timur,Makasar,Halim Perdana Kusuma,2020,1,1,0.0,71.0,150.0,110.5,0.0,1943.0,0.0,0.0,0.1312
2020-01-01,Jakarta Timur,Makasar,Kebon Pala,2020,1,1,0.0,31.0,70.0,50.5,0.0,279.0,0.0,0.0,0.0612
2020-01-01,Jakarta Timur,Makasar,Makasar,2020,1,1,0.0,31.0,150.0,90.5,0.0,1350.0,0.0,0.0,0.1312
2020-01-18,Jakarta Timur,Makasar,Makasar,2020,1,1,0.0,31.0,150.0,90.5,0.0,1350.0,0.0,0.0,0.1312
2020-01-01,Jakarta Timur,Makasar,Pinang Ranti,2020,1,1,0.0,31.0,70.0,50.5,0.0,227.0,0.0,0.0,0.0612
2020-01-01,Jakarta Timur,Matraman,Kebon Manggis,2020,1,1,0.0,71.0,150.0,110.5,0.0,537.0,0.0,0.0,0.1312
2020-01-01,Jakarta Timur,Matraman,Pisangan Baru,2020,1,1,0.0,31.0,70.0,50.5,0.0,0.0,0.0,0.0,0.0612
2020-01-01,Jakarta Timur,Matraman,Utan Kayu Selatan,2020,1,1,0.0,31.0,70.0,50.5,0.0,0.0,0.0,0.0,0.0612
2020-01-01,Jakarta Timur,Pasar Rebo,Cijantung,2020,1,1,0.0,31.0,70.0,50.5,0.0,0.0,0.0,0.0,0.0612
2020-01-01,Jakarta Timur,Pasar Rebo,Pekayon,2020,1,1,0.0,10.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0262
2020-01-01,Jakarta Timur,Pasar Rebo,Gedong,2020,1,1,0.0,100.0,150.0,125.0,0.0,100.0,0.0,0.0,0.1312
2020-01-01,Jakarta Timur,Pulogadung,Cipinang,2020,1,1,0.0,31.0,70.0,50.5,0.0,0.0,0.0,0.0,0.0612
2020-01-01,Jakarta Timur,Pulogadung,Jati,2020,1,1,0.0,31.0,70.0,50.5,0.0,0.0,0.0,0.0,0.0612
2020-01-01,Jakarta Timur,Pulogadung,Kayu Putih,2020,1,1,0.0,71.0,150.0,110.5,0.0,2310.0,0.0,0.0,0.1312
2020-02-23,Jakarta Pusat,Johar Baru,Kampung Rawa,2020,2,1,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0175
2020-02-23,Jakarta Pusat,Johar Baru,Tanah Tinggi,2020,2,1,0.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0262
2020-02-02,Jakarta Pusat,Kemayoran,Gunung Sahari Selatan,2020,2,1,0.0,20.0,100.0,60.0,0.0,0.0,0.0,0.0,0.0875
2020-02-08,Jakarta Pusat,Kemayoran,Gunung Sahari Selatan,2020,2,1,0.0,20.0,100.0,60.0,0.0,0.0,0.0,0.0,0.0875
2020-02-23,Jakarta Pusat,Kemayoran,Gunung Sahari Selatan,2020,2,1,0.0,20.0,100.0,60.0,0.0,0.0,0.0,0.0,0.0875
2020-02-23,Jakarta Pusat,Kemayoran,Serdang,2020,2,1,0.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0262
2020-02-23,Jakarta Pusat,Kemayoran,Cempaka Baru,2020,2,1,0.0,20.0,50.0,35.0,0.0,0.0,0.0,0.0,0.0438
2020-02-25,Jakarta Pusat,Kemayoran,Cempaka Baru,2020,2,1,0.0,20.0,50.0,35.0,0.0,0.0,0.0,0.0,0.0438
2020-02-23,Jakarta Pusat,Kemayoran,Kemayoran,2020,2,1,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0175
2020-02-25,Jakarta Pusat,Kemayoran,Kebon Kosong,2020,2,1,0.0,10.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0438
2020-02-25,Jakarta Pusat,Kemayoran,Sumur Batu,2020,2,1,0.0,10.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0438
2020-02-08,Jakarta Pusat,Sawah Besar,Pasar Baru,2020,2,1,0.0,10.0,40.0,25.0,0.0,450.0,0.0,0.0,0.035
2020-02-21,Jakarta Pusat,Sawah Besar,Pasar Baru,2020,2,1,0.0,10.0,40.0,25.0,0.0,450.0,0.0,0.0,0.035
2020-02-22,Jakarta Pusat,Sawah Besar,Pasar Baru,2020,2,1,0.0,10.0,40.0,25.0,0.0,450.0,0.0,0.0,0.035
2020-02-23,Jakarta Pusat,Sawah Besar,Pasar Baru,2020,2,1,0.0,10.0,40.0,25.0,0.0,450.0,0.0,0.0,0.035
2020-02-23,Jakarta Pusat,Sawah Besar,Karang Anyar,2020,2,1,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0175
2020-02-25,Jakarta Pusat,Sawah Besar,Mangga Dua Selatan,2020,2,1,0.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0262
2020-02-25,Jakarta Pusat,Sawah Besar,Gunung Sahari Utara,2020,2,1,0.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0262
2020-02-08,Jakarta Pusat,Tanah Abang,Bendungan Hilir,2020,2,1,0.0,10.0,60.0,35.0,0.0,0.0,0.0,0.0,0.0525
2020-02-23,Jakarta Pusat,Tanah Abang,Bendungan Hilir,2020,2,1,0.0,10.0,60.0,35.0,0.0,0.0,0.0,0.0,0.0525
2020-02-25,Jakarta Pusat,Tanah Abang,Bendungan Hilir,2020,2,1,0.0,10.0,60.0,35.0,0.0,0.0,0.0,0.0,0.0525
2020-02-22,Jakarta Pusat,Tanah Abang,Karet Tengsin,2020,2,1,0.0,40.0,80.0,60.0,0.0,475.0,0.0,0.0,0.07
2020-02-23,Jakarta Pusat,Tanah Abang,Karet Tengsin,2020,2,1,0.0,40.0,80.0,60.0,0.0,475.0,0.0,0.0,0.07
2020-02-25,Jakarta Pusat,Tanah Abang,Karet Tengsin,2020,2,1,0.0,40.0,80.0,60.0,0.0,475.0,0.0,0.0,0.07
2020-02-22,Jakarta Pusat,Tanah Abang,Petamburan,2020,2,1,2.0,10.0,120.0,65.0,0.0,1368.0,0.0,0.0,0.1407
2020-02-23,Jakarta Pusat,Tanah Abang,Petamburan,2020,2,1,2.0,10.0,120.0,65.0,0.0,1368.0,0.0,0.0,0.1407
2020-02-25,Jakarta Pusat,Tanah Abang,Petamburan,2020,2,1,2.0,10.0,120.0,65.0,0.0,1368.0,0.0,0.0,0.1407
2020-02-23,Jakarta Pusat,Tanah Abang,Kebon Melati,2020,2,1,0.0,35.0,50.0,42.5,0.0,0.0,0.0,0.0,0.0438
2020-02-25,Jakarta Pusat,Tanah Abang,Kebon Melati,2020,2,1,0.0,35.0,50.0,42.5,0.0,0.0,0.0,0.0,0.0438
2020-02-20,Jakarta Pusat,Senen,Kramat,2020,2,1,0.0,10.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0438
2020-02-23,Jakarta Pusat,Senen,Kramat,2020,2,1,0.0,10.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0438
2020-02-25,Jakarta Pusat,Senen,Kramat,2020,2,1,0.0,10.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0438
2020-02-23,Jakarta Pusat,Senen,Kenari,2020,2,1,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0175
2020-02-20,Jakarta Pusat,Menteng,Kebon Sirih,2020,2,1,0.0,20.0,90.0,55.0,0.0,50.0,0.0,0.0,0.0788
2020-02-23,Jakarta Pusat,Menteng,Kebon Sirih,2020,2,1,0.0,20.0,90.0,55.0,0.0,50.0,0.0,0.0,0.0788
2020-02-23,Jakarta Pusat,Menteng,Menteng,2020,2,1,0.0,10.0,60.0,35.0,0.0,0.0,0.0,0.0,0.0525
2020-02-25,Jakarta Pusat,Menteng,Menteng,2020,2,1,0.0,10.0,60.0,35.0,0.0,0.0,0.0,0.0,0.0525
2020-02-23,Jakarta Pusat,Cempaka Putih,Rawasari,2020,2,1,0.0,20.0,30.0,25.0,0.0,0.0,0.0,0.0,0.0262
2020-02-25,Jakarta Pusat,Cempaka Putih,Rawasari,2020,2,1,0.0,20.0,30.0,25.0,0.0,0.0,0.0,0.0,0.0262
2020-02-23,Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,2020,2,1,0.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0262
2020-02-25,Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,2020,2,1,0.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0262
